sequence_name,FSIG_a_mean,FSIG_a_var,FSIG_lt_mean,FSIG_lt_var,FSIG_lb_mean,FSIG_lb_var,FSIG_rt_mean,FSIG_rt_var,FSIG_rb_mean,FSIG_rb_var
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_000_625_750_854x480_HW_Q3_CRF10.bin,15.0545,603.1663,18.57082,1073.457,18.10902,755.7532,31.78399,1903.412,29.70119,611.7877
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_000_750_875_854x480_HW_Q3_CRF10.bin,39.2849,9895.437,54.72488,11615.28,37.22638,10437.27,62.6132,12544.47,46.68931,13403.42
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_000_875_1000_854x480_HW_Q3_CRF10.bin,30.89625,5824.395,44.7294,7110.375,34.38748,9442.831,51.31678,6596.051,37.72528,9716.819
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_0_125_854x480_HW_Q3_CRF10.bin,0.1313168,0.07923189,0.0519301,0.07304133,0.2558677,0.2095964,0.04893112,0.0707498,0.286534,0.2754428
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1000_1125_854x480_HW_Q3_CRF10.bin,0.1313168,0.07923189,0.0519301,0.07304133,0.2558677,0.2095964,0.04893112,0.0707498,0.286534,0.2754428
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1125_1250_854x480_HW_Q3_CRF10.bin,0.1313168,0.07923189,0.0519301,0.07304133,0.2558677,0.2095964,0.04893112,0.0707498,0.286534,0.2754428
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1250_1375_854x480_HW_Q3_CRF10.bin,0.1313168,0.07923189,0.0519301,0.07304133,0.2558677,0.2095964,0.04893112,0.0707498,0.286534,0.2754428
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_125_250_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1375_1500_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1500_1625_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1625_1750_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1750_1875_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_1875_2000_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2000_2125_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2125_2250_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2250_2375_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2375_2500_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2500_2625_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_250_375_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2625_2750_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2750_2875_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_2875_3000_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_375_500_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_500_625_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_625_750_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_750_875_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Good_Is_the_New_Bad_(From_Descendants_Wicked_World)_001_875_1000_854x480_HW_Q3_CRF10.bin,0.1241351,0.04854916,0.04766801,0.02969515,0.2462916,0.1814067,0.04318548,0.02887922,0.2815094,0.2511986
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_0_125_854x480_HW_Q3_CRF10.bin,7.04661,15.29732,9.936069,77.32065,8.825761,116.1772,15.75633,110.5948,11.62085,125.4212
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1000_1125_854x480_HW_Q3_CRF10.bin,2.380409,1.44911,4.023197,5.059668,3.745068,7.291955,3.16225,2.784931,2.627753,3.051175
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1125_1250_854x480_HW_Q3_CRF10.bin,11.11502,8340.808,14.79642,14938.66,10.70713,6893.634,12.41641,8569.492,9.558795,5522.28
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1250_1375_854x480_HW_Q3_CRF10.bin,1.546965,14.15392,1.374107,10.23384,1.500569,9.372552,1.632232,22.77926,2.077986,18.78366
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_125_250_854x480_HW_Q3_CRF10.bin,9.616123,16.17017,21.81854,57.18808,19.37547,23.96773,2.985155,16.7075,2.557492,12.53296
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1375_1500_854x480_HW_Q3_CRF10.bin,19.16372,17337.49,25.58969,32164.56,18.87034,13750.35,19.964,18394.14,15.28176,10879.56
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1500_1625_854x480_HW_Q3_CRF10.bin,9.648938,3420.203,12.56015,7743.741,10.28951,2917.994,11.00208,5281.691,7.091349,1999.712
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1625_1750_854x480_HW_Q3_CRF10.bin,6.907137,3597.242,10.28741,8403.827,6.800017,2931.628,7.777288,3920.397,5.595064,2063.314
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1750_1875_854x480_HW_Q3_CRF10.bin,11.29261,9364.916,16.612,18833.48,11.57981,7839.14,11.24181,8416.677,11.00361,6450.196
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_1875_2000_854x480_HW_Q3_CRF10.bin,45.62347,20144.14,36.3513,25099.04,38.2462,22882.01,51.67127,28451.33,55.14406,26341.07
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2000_2125_854x480_HW_Q3_CRF10.bin,18.28794,10946.3,26.51939,24038.45,19.07233,7478.43,18.28567,10785.2,16.428,8306.843
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2125_2250_854x480_HW_Q3_CRF10.bin,31.97956,22322.9,36.8097,33946.22,33.67734,16944,31.87011,24131.65,33.48153,26030.14
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2250_2375_854x480_HW_Q3_CRF10.bin,27.91561,9223.782,41.7816,25833.46,32.08222,9925.816,25.13587,8092.071,25.66462,6112.902
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2375_2500_854x480_HW_Q3_CRF10.bin,14.68081,3064.181,24.39017,7074.591,23.0745,3202.706,15.80196,5287.541,14.5555,2409.454
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2500_2625_854x480_HW_Q3_CRF10.bin,12.30134,2257.894,16.92941,4782.913,17.63946,1813.134,15.4281,4043.465,16.04848,2100.248
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_250_375_854x480_HW_Q3_CRF10.bin,4.443723,1.907127,12.04882,16.72534,13.51104,28.78915,3.28174,24.21173,4.004308,35.50837
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2625_2750_854x480_HW_Q3_CRF10.bin,13.59841,1798.012,14.81072,4014.337,14.74757,1171.561,20.49813,2846.315,20.60486,3383.706
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2750_2875_854x480_HW_Q3_CRF10.bin,14.2078,3331.659,16.93228,5983.236,25.80079,6892.883,14.29464,4431.512,13.8777,1315.966
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_2875_3000_854x480_HW_Q3_CRF10.bin,15.73281,3841.223,25.32105,10955.07,24.2368,6569.143,18.8616,6349.923,20.09679,3789.551
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_375_500_854x480_HW_Q3_CRF10.bin,7.411057,12.20353,14.48186,89.74308,7.750253,26.74609,12.62659,106.7401,8.720008,21.36528
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_500_625_854x480_HW_Q3_CRF10.bin,2.219206,1.28117,3.662335,3.702826,2.601902,2.493246,2.785365,3.165639,1.955452,0.8276407
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_625_750_854x480_HW_Q3_CRF10.bin,2.31558,1.503794,3.87011,8.211386,3.573335,6.769387,3.042835,3.827922,2.566258,2.82907
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_750_875_854x480_HW_Q3_CRF10.bin,2.766256,2.646187,4.814779,10.43231,3.010333,4.488553,3.713709,6.10508,2.987802,3.333361
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_000_875_1000_854x480_HW_Q3_CRF10.bin,2.272213,1.076422,3.465467,2.668771,3.671155,5.941699,2.844434,2.35851,2.224116,0.9444129
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_0_125_854x480_HW_Q3_CRF10.bin,18.35768,5321.829,28.00312,13057.23,25.10161,6944.748,11.97693,3920.313,12.45397,2458.904
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1000_1125_854x480_HW_Q3_CRF10.bin,1.317225,0.8662481,1.50627,1.236494,1.299746,0.5846931,1.291005,0.7039429,1.625662,1.114351
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1125_1250_854x480_HW_Q3_CRF10.bin,21.78812,2183.074,35.8527,4603.786,26.71753,2198.156,33.19497,8843.761,26.17078,2311.92
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1250_1375_854x480_HW_Q3_CRF10.bin,3.89888,5.584286,2.51732,10.99369,2.310906,5.715384,6.998262,20.77917,8.545791,31.80508
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_125_250_854x480_HW_Q3_CRF10.bin,21.53524,5180.668,27.69783,7433.228,28.59947,6981.98,27.65345,7799.053,29.76425,9661.259
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1375_1500_854x480_HW_Q3_CRF10.bin,3.283424,4.813786,1.55013,0.5426437,1.441072,0.3505382,6.217307,21.94255,7.832716,29.00524
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1500_1625_854x480_HW_Q3_CRF10.bin,10.24262,2676.479,12.97205,2597.667,8.698081,701.9495,12.98785,4062.845,17.81149,7469.725
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1625_1750_854x480_HW_Q3_CRF10.bin,9.122777,1542.151,12.51146,1781.277,8.874452,520.5308,12.15212,2372.615,14.4175,3550.932
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1750_1875_854x480_HW_Q3_CRF10.bin,7.094439,1808.702,8.822434,1777.872,4.341175,447.9375,11.98668,5039.543,13.96793,6075.394
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_1875_2000_854x480_HW_Q3_CRF10.bin,17.78866,8155.123,15.39416,9159.75,10.2815,3252.185,27.47708,19045.77,28.0897,10838.62
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2000_2125_854x480_HW_Q3_CRF10.bin,19.5233,6307.002,21.24669,11569.15,18.54651,4849.648,27.3161,12069.28,33.59647,15009.59
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2125_2250_854x480_HW_Q3_CRF10.bin,28.38463,12844.92,30.78234,15605.45,18.55645,6890.023,43.08384,28067.41,41.8477,19814.24
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2250_2375_854x480_HW_Q3_CRF10.bin,28.80737,9698.741,44.30965,16137.01,23.807,3907.088,40.25489,22205.1,29.05285,13695.72
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2375_2500_854x480_HW_Q3_CRF10.bin,35.4626,11794.55,58.50345,34026.86,42.23405,16506.31,40.57289,12883.93,38.84523,17745.66
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2500_2625_854x480_HW_Q3_CRF10.bin,32.83702,14045.46,43.55399,32494.94,46.74062,19497.9,27.08235,8257.56,37.74111,16365.07
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_250_375_854x480_HW_Q3_CRF10.bin,45.80431,6606.89,55.69149,8466.461,64.10252,9965.927,54.6392,7751.977,64.55228,11980.99
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2625_2750_854x480_HW_Q3_CRF10.bin,8.37087,2700.696,9.704041,7882.67,4.010766,710.1525,14.72951,8337.195,13.55797,3170.273
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2750_2875_854x480_HW_Q3_CRF10.bin,17.89559,13053.16,23.60684,24441.32,16.59179,12382.17,27.79723,28924.25,18.1578,8572.646
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_2875_3000_854x480_HW_Q3_CRF10.bin,20.66307,26126.37,26.50737,37462.18,19.03451,22674.7,23.05996,29961.57,19.69594,25828.38
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_375_500_854x480_HW_Q3_CRF10.bin,4.389887,772.996,11.26222,6612.294,6.457345,1128.006,8.768104,1724.403,7.149771,980.4036
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_500_625_854x480_HW_Q3_CRF10.bin,2.921264,1.378935,4.002023,0.8980485,3.488031,1.392566,3.90923,5.148676,5.117686,3.567957
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_625_750_854x480_HW_Q3_CRF10.bin,3.511716,0.8955646,3.104663,0.7098983,1.608811,0.1455593,8.949391,1.806429,4.837156,2.924231
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_750_875_854x480_HW_Q3_CRF10.bin,1.755863,0.5263519,1.983284,0.6027063,1.287867,0.3055484,2.557657,2.902842,2.246979,1.199584
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_001_875_1000_854x480_HW_Q3_CRF10.bin,1.246199,0.6896873,1.552566,0.972819,1.393808,0.4057883,1.194171,0.6505154,1.476783,0.8834234
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_0_125_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1000_1125_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1125_1250_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1250_1375_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_125_250_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1375_1500_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1500_1625_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1625_1750_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1750_1875_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_1875_2000_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2000_2125_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2125_2250_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2250_2375_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2375_2500_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2500_2625_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_250_375_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2625_2750_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2750_2875_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_2875_3000_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_375_500_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_500_625_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_625_750_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_750_875_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
Gotye_-_Somebody_That_I_Used_To_Know_(feat_Kimbra)_-_official_video_002_875_1000_854x480_HW_Q3_CRF10.bin,1.117607,0.8159606,1.393375,1.175374,1.237708,0.6353852,1.065539,0.7618291,1.3253,1.04915
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_0_125_854x480_HW_Q3_CRF10.bin,49.01236,2799.606,66.09942,5878.941,81.74541,6337.696,73.24535,5336.67,60.77928,4084.402
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1000_1125_854x480_HW_Q3_CRF10.bin,41.35574,4571.504,75.62384,16037.01,68.58009,9875.204,56.99784,6589.677,67.81732,11267.5
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1125_1250_854x480_HW_Q3_CRF10.bin,47.04668,2981.896,74.87981,8933.882,102.1116,17579.25,73.64083,9402.234,98.86063,17073.61
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1250_1375_854x480_HW_Q3_CRF10.bin,49.88958,4356.08,72.44576,12253.83,88.99327,12747.33,80.0944,7279.863,92.55707,13183.83
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_125_250_854x480_HW_Q3_CRF10.bin,21.79698,305.6902,27.08202,401.604,39.93023,1130.996,32.21421,938.6547,40.28408,1259.022
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1375_1500_854x480_HW_Q3_CRF10.bin,48.06669,6947.023,70.10648,19627.49,90.47319,21341.35,61.8729,8883.705,77.83575,10424.04
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1500_1625_854x480_HW_Q3_CRF10.bin,13.01338,1207.309,19.06352,4014.643,26.36471,3906.642,22.9401,6655.441,22.65919,2071.983
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1625_1750_854x480_HW_Q3_CRF10.bin,35.80455,9351.762,42.99233,16417.13,33.31113,5312.407,69.21152,26855.72,52.578,16433.14
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1750_1875_854x480_HW_Q3_CRF10.bin,60.9972,11596.95,99.52294,18395.06,83.2563,17703.53,101.1833,34712.69,84.54782,25805.49
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_1875_2000_854x480_HW_Q3_CRF10.bin,56.25984,11080,98.92417,23158.52,72.05185,10885.89,82.33047,19408.06,87.99521,20599.26
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_2000_2125_854x480_HW_Q3_CRF10.bin,24.3355,2342.406,31.13359,6479.355,46.3255,3817.795,34.37111,10650.25,49.33284,4097.039
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_2125_2250_854x480_HW_Q3_CRF10.bin,29.98949,2018.548,43.91984,6195.424,42.78564,2430.822,59.04825,10600.93,64.12281,4754.445
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_2250_2375_854x480_HW_Q3_CRF10.bin,57.72644,9054.277,103.281,25887.22,100.1237,17709,95.44669,24963.65,97.89942,24872.82
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_2375_2500_854x480_HW_Q3_CRF10.bin,27.33202,2587.6,49.21205,19015.14,47.97236,8723.248,64.79861,7527.295,48.46729,8995.569
HOLD_THE_DRAMA_OFFICIAL_MUSIC_VIDEO!_-_JoJo_Siwa_000_2500_2625_854x480_HW_Q3_CRF10.bin,46.39856,5025.037,77.75001,21689.77,103.9196,17353.6,79.2225,19160.26,72.31818,7136.762
